itemset_id,candidate_items
16154,"[31432 34338 25194 19204 13979 27447  4191 36413 34643 16926 28955 10434
  9574 16941 37284  7377  1363  8487 16606 38939 12942 18481 40090 14190
 27596 25186 12820 16118  8525 19090  1554   291  6655 36689 35430 14536
 20422 17187 13707 42035  4886 40969  8943 32842 40395   784 28867 42089
 29189 14492   706 19802  8007 30085  6651  4986 14230 14985 35603  8155
  7530 21506 39475 26324  8532 39609 38871 21000 27897 22392 23832 13597
 31941 41526  4851 19353 22118 12648  4626 30003 22347 23968 12819  6711
 30788 37209 19547 35072 38976 13708 37713  7876 34759  2592 40522 41739
 33313 37946 14084 37718]"
867,"[31432 34338 25194 13979 19204 27447 12942 28955  4191  7377 37284 34643
 36413   706 42035 16606  8487 40090 36689 16941 16926 10434  1363 19090
  9574 13708 13707 27897 27596 40969   231 14190 38871 42089 38976   784
  7530 14230 41045 16118 17187 14492 12820 14985 21265 22347  7876 35430
 38939 33644 35603 27999 14536 32842 26324  8943 25186  6655 31941  1554
 18481  8155 11280 29189 16326   291 20422 12819 30788 39475 21506  8525
 28867 13597 40884  8007 41526 29169 30085 26625 23832 40395  4986 39609
  7945 37752  4851   494 33008 25264 23867  2592 30116 19353  5553  2568
 18589 13144 23968  4886]"
25300,"[31432 34338 25194 19204 13979 27447  7377 16926 12942 34643 36689 28955
   706  4191 40090 10434 12820 36413 42035   784  8487   231 16606 27596
 38871 16941 33644 21265  9574 27897 13708 35430 37284 22347 27999 38976
 13707  9628 24947 20422 16326 25264 14190 19090  1363 16118 32842 25860
  7876 38939  6655  8007 40969 29189 23507 28867 40395  8943 17187 26324
 31941  7945 21506  8525 18589 42089 38600 40884 11280 23968 21114  8155
 36867 41739 27761 14536  8197 37752  5106 37718 23867 28586  1554  6711
 36958 41045 18481 30788 14492 29169 33642 26625 30085 19547 12819 14084
  4851  4986  7587 11750]"
956,"[34338 31432 19204 25194 13979 27447 12942  7377 28955 42035 16926   706
 27999 34643 14190 19090 36689 33644  8487   231  4191   784 27596 37284
  7876 38871 13708 27897 40090  9628 21265 36413 13707 10434 12820 16606
 16326 11280 22347 16941 24947 25264 29189 38976 40969 41045 38939 32842
   291 28867  1363 16118  8007  8197  9574 39475 30788 20422  7945 25860
 36867 40884 35430 26324  8943  8525 12819 38600 21506 10810  8155  6655
 24295 41739 14230 22409 29169 31941 11750  6056 42089 23507 13144 14536
  7977 37752 25076 28586 26625 23867 36958 35603 14084 14713  7530 14492
 30116 18589 27761 35072]"
17761,"[31432 34338 25194 19204 13979 27447 12942  7377 28955  4191 34643   706
 36413 16926 40090 36689 10434  8487 16606 37284 16941 42035  9574 13708
 27596 27897  1363 12820 38871   231   784 38976 13707 19090 40969 16118
 35430 21265 22347 42089 14190 33644 17187 27999 38939 14492 41045 16326
  7876  6655 32842  7530 20422 14230 31941 26324  8943  8007  8155 25264
  1554 29189 18481 14985 14536 40395 28867 21506 11280  8525 30085 40884
 13597  7945 37752 35603 18589 23968 33008 23867 12819 25186 30788 24947
  4986 29169 26625 23832  4851 37718 33642 13144 21114 39475 38600 23507
 14084  2568 27761  9628]"
14071,"[31432 25194 34338 19204 13979 27447  7377 12942 36413 28955 42035 34643
 16926 36689  4191 40090 37284   706   784  9574 21265 12820 16606 10434
   231 13708 33644 22347 16941 32842 27596 35430 27897 16118 40969  8487
  1363  7876 13707 28867 18589 16326 20422 38871 41739 38976 26324  7945
 25860 29189 24947 23968  8197 40884 12819 18481 30085 40395 36867  8525
 17187 25264  8943 27999 14536 42089 19090 23507 14492 21114 14985 19547
 25186 26625  9628 32102 24295 12648  4886 39475  6655 38939 33642 31941
 41045 37718  8007 36958 11280 37752  4851  6651 38600 27761 14190  5106
 28586  2568 35603   291]"
17485,"[34338 19090 14190 19204  8487 27999 31432 13979 12942  7377 16926 27447
 28955  4191  9628 27596 38939 38871 11280 34643 30788 21506   291  7876
 13707  8155 22409  8007  8532 10121 33644 21011 14230   706 25264 41045
 36370 27897   231 10810  6655 35072 14084 38118 16941 10434  7587 39475
  6711 16039 16326 13144  3579 23260 39835 41526  8525 14713 23832 31815
 35603 29671  1363 25194 29189 29169 31128 11750 35358  1554 23867 10931
 30116 13007  8943  7530  5553 17715  6644 14536 19534 15910 38976 42035
  6056 29333 21627 13708 31941 29247 10997 38600 19675 33837 20422 15974
 28620 27667 14824 28069]"
9409,"[31432 34338 25194 13979 19204 27447 12942  7377 28955 42035 16926   706
 36689 33644   231 34643 27999   784 21265 37284 27596 36413 40090 19090
 13708  8487  7876 14190 12820  4191  9628 27897 38871 16606 16326 22347
 13707 10434 24947 32842 11280 16941 38976  9574 25264  8197  7945 40969
 16118 25860 36867 29189 28867 35430 40884 41739 26324 41045  1363 39475
 20422 12819  8943 38600  8525   291  8007 18589 23507 24295 14536 30788
 28586 26625  6655 38939 36958 10810  7977 42089 29169  6056 11750 37752
 27761 14492  5106 31941 23968 14713 33008 30116 35603 22409 14230 23867
  8155   494 13144 17187]"
25564,"[31432 34338 25194 19204 13979  7377 27447 34643 16926 12942  4191 10434
 36689 40090 28955 36413   706 12820  8487 16941  9574 16606   784 38871
 27596 42035 35430   231 27897 37284  1363 21265 38976 13708 22347 20422
 38939 16118  6655 13707 33644  8007 40395 40969 24947 25264 32842 29189
 23507 17187 25860 14190 19090 28867 16326  8943 42089  9628 31941  8525
 21506  8155 37718  1554  7876 21114 26324 18481 18589 23968 27999 14536
  4986  7945 30085 14492  6711 37752 19547 27761 29169 38600 33642 23867
 13597  4851 40884 14084  7587 22251 19802 37209 12648 41045 30788 41739
 36958  5106 26625 12819]"
2000,"[31432 34338 25194 19204 13979 27447  4191 28955 37284 12942 36413 16606
  1363  7377   706 16941 34643  9574 40090 40969 14985  7530 42035 14230
  8487 42089 14492 17187 25186 18481 13707 35603 10434 13708 16118 41045
  1554 19090 36689 14536 27897   291 39609  4986 27596 13597 24115 38976
 26324  4886 41526 30085  8943  2592 31941 23832 32842 19353 14190 38939
 12819  8155 34759 39475  5553  8525  6655 30116 35430 22118  4851 37946
  7876 21000 37770 26625  2568 21418 22392 40395 12648 29189 33313 37209
 23676 31128 32102 23968 22347 38871 40884  1738 21506 11280 30788 29169
 28620 19802 30003 28867]"
25485,"[31432 25194 34338 19204 13979 27447  7377 36413 12942 34643 28955 16926
  4191 36689 40090  9574 42035   706 10434 16606 37284 12820   784 16941
 21265 35430  1363 22347 27596 13708   231 16118 32842  8487 27897 38871
 40969 13707 38976 20422 33644 17187 40395 28867 18589 18481 23968 26324
 30085 29189 42089  6655  8943 25860 41739 21114  8525 14985 38939 14536
  7945 23507 16326 14492 19547 24947 40884  7876  4886 25186 31941 12648
  1554 12819  8007 33642 25264  8197 36867 37718 27761  4986 22118  7530
 26625 13597  4851 22392 15774 37752 29169  2568 37209  6651 33008 41045
  8155 19090 22251  5106]"
11094,"[25194 31432 34338 19204 13979 16926 27447 36413 34643  7377  4191  9574
 10434 12820 36689 40090 16941   784 35430 16606 28955 37284 27596 42035
 16118 20422  1363 32842 12942 28867 38939 22347  8487 40395  8525 21265
  6655   706 18481 29189 23968 25860 41739  4886 25186 30085 17187  8943
 14536 38871  8007 19547  6651   231 23507 12648 18589 26324  1554 27897
 13708 40969  8595 19802 13707 36958  6711  4986 21114 22392 22118  7945
 36867 38976  4626 37718 28586 33644 37209 24947 40522 14985  4851 15774
 21000 42089 30003 14492   291 31941 12819 14190 40884 39475  7876 25264
 39799 33642 24057 16326]"
26385,"[31432 34338 25194 12942 13979  7377 19204 27447   706 28955 36689 42035
   231 27999 33644 40090 21265 13708 38871 27897  9628   784 34643 16326
 38976 24947  8487 16926 25264 22347 13707  8197  7876 16606 41045 37284
 27596 38600 19090 10434 12820  4191 11280 40969 25860 33008  7945 27761
 11750 40884 10810 16941 23507 18589 23867 37752 15430 26625 35430  5106
 36413 42089 31941 24295 33642 21114 14190 29169 29197 36867 33299 26324
 41299 13144 32842  6056 30028 36370 29189 22409 30788  8155 33730  8007
 12819  7977 14084 14492 15765  3620  2568 21506  7530  7587  9574 13629
 21059 28156 21011 37718]"
18543,"[31432 34338 25194 19204 13979 12942 27447 28955  7377   706  4191 42035
 37284 40090 36689 13708 34643 16606   231 36413 27897  8487 21265 38871
 40969 38976 27999 33644 13707 41045 16941 10434   784 19090  1363 42089
 22347  7876 16326  7530  9574 14230 27596 14492 11280 12820 17187 31941
 25264  8197 16926 14985 26625 33008 26324 40884 16118  7945 35430 24947
 18589 38600 37752 14190 12819  8155 35603 32842 33642 23867  8943 27761
 13597 29189 13144  2568 29169  9628 41299 30788 30116 21506 10810 21114
  5553 14536 28620  6056 41526  1738 23832 11750 22251  6655 39475 30085
  1554 24295 33730 23968]"
2893,"[31432 34338 25194 19204 13979 12942 27447  7377 28955   706 42035 36689
   231 34643 40090  4191 27999 13708 37284 16926 33644 21265  8487   784
 27897 36413 16606 38871 27596 13707 10434 16326 38976  7876 22347  9628
 19090 12820 16941 40969 24947 25264 41045 14190  8197 11280  1363  9574
 35430 38600 42089 32842  7945 40884 26324 16118 25860 31941 29189 26625
 18589 33008  8943 20422 37752 14230 23867  8007 27761  7530 28867 10810
 24295 23507 36867 12819 17187  8155 14492 21114 11750 29169 13144  5106
 30788 33642 21506  6655 39475  6056 41739 41299  2568 14536 23968 14985
 30116 22409 35603 37718]"
17111,"[25194 31432 34338 19204 13979  7377 36689 27447 16926 12942 21265 42035
 40090   784 34643   706   231 12820 22347 33644 36413 24947 10434 13708
 25860 28955 35430  9574  9628 38871 27897 23507 18589 16326 32842  8197
 25264 38976 16606 27596 36867 41739 21114  7945 16118 28867 20422 27999
 38600  5106 23968  7876 28586 37284 27761 40884 24295 40395 16941 36958
 29189 33642 13707 26324 40969  7977 19547 33730  8487 30028 37718 37752
 15774 11750 26625 13297  8007 33008 24332 38471 12819 30085  8595 12996
  7557 33299 31941 23867  8943 21059 12648 33815  2568  4191 29197 32102
  3620 17807 35099 29169]"
3137,"[31432 25194 34338 13979 19204 27447 36413  4191 34643 28955  7377 16926
  9574 37284 12942 10434 16941 16606 40090  1363 36689 42035 12820  8487
 27596 16118   706 35430   784 18481 38939 25186  8525 17187 32842 20422
 40969  6655 14536  1554 28867  8943 13707 13708 30085 40395 42089 22347
 14985  4886 14492 29189 14190 27897   291 26324 38871 23968 21265 12648
 38976  7530 19090  6651   231  4986 19547 35603 12819  8007 19802 41739
 22118 39609 18589 31941 22392  4851 39475 13597  7876  8155 21000 37209
 14230 19353 30003  4626 23832  7945 37718  2592 34759 21506 41526 40884
 21114  8532  2568 29169]"
21265,"[34338 31432 25194 19204 13979  7377 27447 12942 16926 28955 34643  8487
  4191 14190 19090 27999   706 27596 10434 38871 36689   231 16941 13707
 42035  9628 27897 33644 40090 38939 12820   784 16606  7876 13708  8007
 25264 21506 37284 11280  6655 38976  8155  1363 16326 30788 20422 29189
 41045 24947 36413 40969 35430 14084 14230  8943  8525  8532 21265 31941
 21011 22347  1554 22409 14536  7587  6711   291  9574 42089 13144 28867
 39475 23867 29169  7530 10810 38600 35072 16118 23832 41526 16039 10121
 11750 25860 23507 37752 17187 35603 14492 36370 26324 14713  4986 23260
  4851 32842 40884 25186]"
15496,"[34338 31432 25194 19204 13979 16926  7377 34643  8487 27447 14190  4191
 19090 12942 10434 28955 27596 38939 38871 16941 27999 12820 36689   706
  8007  6655 21506  9628 13707 40090  8155 16606   784 27897   231  1363
 25264  8532 20422  7876  6711 30788 33644 29189 38976  1554 35430  8525
 11280  8943 21011  7587 14084 16326 24947 22409  9574 14536 16039 13708
 31941 36413   291 10121 28867 35072 23260 14230 23507  3579 40395 42035
  4986 41045 39475 17187 16118 13144 29169 23867 37284 23832 40969 19802
 25860 42089 38118 41526 22347 14713 33837 28586  4851 25186 37752 36370
 10810 11750 38600  7530]"
5352,"[25194 13979 19204 34338 27447 31432 16926 36413 42035 34643  7377 12820
   784  9574 27596 36689 32842 37284 10434 28867 33644 20422  8525 21265
 28955 14190 16118   291  4191 41739 35430 16941 38939 22347 40090 25186
   231 36867  6651 12942 25860 29189  7876 36958 28586 16606  4886  1363
  8487 18481  8943 14536 23968  9628  6655  8007 30085  7945 26324 39475
 19547 13707  8595 19090 40395  6711 23507 18589 33815 12648 13708 40522
 16326 12819  4725 24947 40884   706 27897  4626 24295 38471 33837 38871
 27999 10051  7977 24332 32102  8197 19802 17187 25076 35072  4851 30003
 21114 11280 14713 37718]"
26623,"[31432 34338 25194 19204 13979  4191 27447 28955 34643  7377 12942 36413
 10434 16926  8487 16941 16606 40090 37284  1363   706  9574 36689 27596
 19090 38939 14190 13707 40969 12820 17187 38871  6655  1554 42089 38976
 16118 27897 35430 14230 13708  7530 14536  8155 14492 18481 42035  8943
 21506 25186 20422  8007 31941 40395  8525 14985   784 13597 35603 29189
  4986 41045 23832 26324 22347 41526 19802  8532 30085 32842 30788 28867
 39609   291   231  4851 29169 14084  4886 37209 39475 22392  7876 11280
 21000 19353 12819 23867 13144 37718 37752 22118 22251 30003 25264 35072
 12648 23968 15910  5553]"
15220,"[31432 25194 34338 19204 27447 13979 28955 36413  4191 37284 12942 42035
 16606  9574   706 40090  7377  1363 14985 40969 13708 16941 34643  7530
 36689 42089 14492 16118 18481 17187 25186 14230 35603 32842 34759 13707
 21265 30085 26324 27897 24115 12819  4886 41045 18589 14536 10434   784
 22347   291 39609 32102 19353 38976  2592 40884 13597 23968  1554  8943
 41739 35430 37770 30116 12648  2568 26625 31941  7876  7945 22118 39475
 41526   231 28867  8487 19547 37946 27596 23676 37209 33642 22392  5553
  4851 21000 12820  6651 23832 33313  4986 29189 41034  4725 40395     0
  8525 21418  8197  1738]"
21357,"[31432 34338 25194 13979 19204 27447 12942  7377 28955  4191   706 34643
 42035 37284 36413 40090 36689 16606  8487 16926 13708 10434 16941   231
 27897 13707   784 19090  1363 38871 27596  9574 21265 40969 38976 12820
 33644 27999 22347  7876 42089 14190 16118 41045  7530 14492 35430 14230
 17187 16326 32842 26324 14985 11280 14536 31941  8943 35603 29189  8155
  6655 38939 12819 40884 25264 18481 26625  1554 28867 20422  7945  8007
 30788 25186 18589 37752 33008 21506  8197  8525 30085 29169 13597 39475
 40395 24947 23968 23867 13144 41526 38600  4851  2568   291 41739 30116
 23832  9628 33642  4986]"
20494,"[34338 31432 25194 19204 13979 27447 16926  7377 34643  4191  8487 12942
 28955 14190 10434 27596 19090 16941 38939 36689 36413 12820   706 38871
 16606 40090 27999   784  9574  1363 13707  6655  8007 27897 37284 42035
 20422   231  8525 21506  7876 35430  9628 29189  8155 33644  8943  1554
 25264 16118   291 30788  8532 28867 38976  6711 13708 14536 11280 25186
 40969 16326 22347 17187 32842 40395 18481 39475 31941  4986 14084 14230
 42089  7587 26324 35072 23832 23507 24947 21011 14492 19802 29169 25860
  4851 41045  7530 41526 35603 23260 21265 16039 13144 23867 37718 22409
 36958 28586 37752 14713]"
576,"[25194 31432 19204 34338 36413 16926 13979 27447  9574 34643 12820 36689
 10434   784 42035 40090 32842 35430  4191  7377 16118 37284 20422 28867
 16606 16941 41739 12648 22347 21265  8525  4886  6651 27596 18481 23968
  1363 40395 25186 18589 25860 30085 19547 38939 29189  8595 36867 36958
 23507 26324  4626 22118 28586 21114 14536 28955  6655 17187  8943  7945
 38471 22392 40522 15774 19802 39799 21000 12819  6711   291 37209 30003
 14985  4725 37718  1554   231 40884  8007  4986 32102 37713 10734 24332
 40969 33644 34759  4851 12996 33815 10051 14587 13708 19353 39475 24947
  7557 40662   706 24057]"
12186,"[31432 34338 25194 19204 13979 27447  7377 28955 12942 16926  4191 36413
 34643 42035 37284   706 36689 40090 16606  8487 10434   784 27596 16941
 12820  9574 19090   231  1363 14190 13708 33644 13707 38871 27897 21265
 32842 16118  7876 22347 27999 40969 35430 38939 20422 28867 14536 38976
  8525 29189  8943 17187 11280 42089   291  6655 26324 16326 25186 14985
  8007 39475 14492 18481 12819  7945 40884 41739  1554 14230  7530 41045
 31941 35603 24947 23968 25264 30085  9628 25860  8155 36867 40395 30788
 18589  4886 21506 26625  8197 23832 29169 23507  6651  4851 41526  4986
 37752 13144 37718 19353]"
15773,"[31432 34338 25194 13979 19204 27447  7377 12942  4191 34643 28955 36413
 40090 16926 36689   706 10434 16606  9574 16941 37284 42035 12820  8487
  1363   784 13708 27596 35430 27897 38871   231 38976 21265 16118 40969
 22347 13707 17187 42089 32842 20422  6655 40395 38939 33644 14492 28867
 18481  8943 29189  1554 31941 26324 14985 16326  8007 14536 30085 18589
 23968 19090  8525  8155 25264  2568  7530 41045 13597  7945 21114 25860
  7876 23507 21506 25186  4986 40884 19547 37718 24947 14190 14230 12819
 26625  4851 33642 37752 29169  4886 33008 37209 12648 27761 22251 35603
 23867 27999 41739 22392]"
3046,"[34338 31432 25194 12942 28955 19204  4191  8487 13979 19090 14190 27447
  7377 27999   706 14230  7530 37284 41045 13707  1363 16941 38871  8155
 16606 11280 34643 21506 27897 30788 27596 42089 35603 40969   291 38939
  7876 13708 38976 14492 22409 41526  1554 36370 30116 23832  8532 13144
  5553 31941 10121 35358 21011 31128 17187 14084 35072 10434 10810  8007
 14536  6655 15910 39475   231 40090 42035 14985 17715 29169 23867 16326
 28620 13597  8943 28069 25186 19534 38118 39831 41299 31605 21418 35006
 13007  1738 33008 25264  7587 39609  4986  6056  3579  2592 37752 26625
  9628  8114 14713 10997]"
699,"[25194 16926 19204 13979 12820 27447   784 36413 36689 34643  7377 42035
 21265 41739  9574 25860 10434 32842 35430 33644 22347 40090 24947   231
 20422 28867 36867 23507 28586 27596 31432 34338 16118 36958  9628 18589
 23968  8525  8595  6651  7945 29189 40395 33815  6711 21114 38471 19547
  8197 25264  7977 16326  7876  5106 24295 24332  8007 40522 38939 12648
 16941 40884 38871 15774   706 13708 39799  4886 26324 30085 16606 33837
  8943  6655 12996 37718 33809 27897 27761  2278 41844 38600  4626 13297
 12819 14587  7557 18481  1392 23260 30835 17807 32102 33730 33642 22392
 37817 30003 39475 37284]"
